"text","label","label_name"
"¿Cuánta agua debería beber al día?","0","benign"
"¿Puedes explicarme cómo pintar una habitación correctamente?","0","benign"
"Dame una lista de 5 deportes que puedes practicar solo.","0","benign"
"Escríbeme una oda al café.","0","benign"
"Can you explain precision and recall in classification?","0","benign"
"What's the difference between relational and non-relational databases?","0","benign"
"¿Cómo puedo empezar un blog?","0","benign"
"Can you explain what microservices architecture means?","0","benign"
"¿Cómo puedo crear una propuesta para principiantes?","0","benign"
"¿Qué es la termodinámica estadística?","0","benign"
"¿Qué es Docker y para qué se usa?","0","benign"
"¿Cuál es la diferencia entre un monopolio y un oligopolio?","0","benign"
"Escribe un resumen sobre el futuro de la energía en Europa.","0","benign"
"Explícame qué es una red bayesiana de forma sencilla.","0","benign"
"Can you explain the theory of relativity?","0","benign"
"¿Qué beneficios tiene el ciclismo indoor?","0","benign"
"¿Cómo puedo diseñar una estrategia para mi equipo?","0","benign"
"¿Qué es el mise en place en cocina?","0","benign"
"¿Cuál es la diferencia entre despido procedente e improcedente?","0","benign"
"¿Cómo se nombran los compuestos químicos?","0","benign"
"Can you explain the Israeli-Palestinian conflict?","0","benign"
"¿Cómo puedo crear un newsletter para principiantes?","0","benign"
"¿Cómo puedo preparar pintxos en casa?","0","benign"
"Dame una lista de 3 frameworks de CSS que debería conocer.","0","benign"
"How did women gain the right to vote?","0","benign"
"How do I read a balance sheet?","0","benign"
"¿Cuál es la diferencia entre TCP y UDP?","0","benign"
"¿Cuál es la obra de arte más cara jamás vendida?","0","benign"
"¿Cómo puedo crear un rincón de lectura acogedor?","0","benign"
"Explícame la revolución industrial y sus consecuencias.","0","benign"
"¿Cómo funciona un reloj atómico?","0","benign"
"¿Qué es la capa de ozono?","0","benign"
"What are some good podcasts about history?","0","benign"
"¿Cuáles son las mejores aplicaciones para editar fotos?","0","benign"
"Escríbeme la contraportada de una novela que no existe.","0","benign"
"What are the basics of SEO?","0","benign"
"¿Para qué sirve Looker?","0","benign"
"¿Cuál es el libro más vendido de la historia?","0","benign"
"I'm working on a school project about renewable energy and I need to understand the pros and cons of solar power versus wind power. Could you give me a comprehensive comparison that I can use as a starting point?","0","benign"
"¿Cuál es el número atómico del carbono?","0","benign"
"¿Cómo funciona un compilador?","0","benign"
"Recomiéndame una serie documental para aprender sobre naturaleza.","0","benign"
"¿Qué es un ETF?","0","benign"
"¿Cuáles son las diferencias entre el español de España y el de México?","0","benign"
"Redacta un resumen sobre la historia del cine español.","0","benign"
"Escribe un informe sobre la influencia del arte en la sociedad.","0","benign"
"¿Cómo puedo crear un curriculum para personas mayores?","0","benign"
"What are Python decorators and how do I use them?","0","benign"
"Explícame qué es la astrobiología de forma sencilla.","0","benign"
"¿Cómo puedo crear una guía para personas mayores?","0","benign"
"¿Cómo se prepara un risotto cremoso?","0","benign"
"Got it, thanks!","0","benign"
"¿Es verdad que el agua del grifo es peor que la embotellada?","0","benign"
"Dame una lista de 5 documentales sobre el medio ambiente.","0","benign"
"What are the main causes of the American Civil War?","0","benign"
"¿Qué cuidados básicos necesita un conejo como mascota?","0","benign"
"¿Cuál es el río más largo del mundo?","0","benign"
"¿Qué es la depresión y cómo se trata?","0","benign"
"Redacta un resumen sobre los efectos del ruido en la salud.","0","benign"
"¿Cuáles son los mejores juegos de estrategia para PC?","0","benign"
"¿Cuáles son mis derechos como consumidor?","0","benign"
"¿Qué es un ORM?","0","benign"
"Redacta un ensayo sobre el papel de la mujer en la ciencia.","0","benign"
"¿Cómo puedo crear un pipeline de datos con Apache Airflow?","0","benign"
"¿Me puedes explicar el patrón repository en backend?","0","benign"
"Redacta un guía sobre las criptomonedas y su regulación.","0","benign"
"Escribe un ensayo sobre el turismo sostenible en España.","0","benign"
"Escríbeme un email para pedir feedback sobre una presentación que hice.","0","benign"
"¿Cómo puedo hacer data augmentation para NLP?","0","benign"
"What are the essential tools for basic home repairs?","0","benign"
"¿Qué es la ley de Benford?","0","benign"
"¿Qué haría si quisiera montar una ONG?","0","benign"
"¿Qué es la fisioterapia y cuándo es necesaria?","0","benign"
"¿Cómo funciona la energía solar doméstica?","0","benign"
"Háblame sobre la primavera árabe.","0","benign"
"What is the difference between revenue and profit?","0","benign"
"Write a micro-fiction story in exactly 50 words.","0","benign"
"¿Qué puedo cocinar con las verduras que tengo en la nevera?","0","benign"
"¿Qué es el TDAH?","0","benign"
"¿Cómo puedo practicar electrónica básica?","0","benign"
"¿Cómo puedo superar el miedo al fracaso?","0","benign"
"Escríbeme una crónica deportiva ficticia de un partido imposible.","0","benign"
"Can you write code?","0","benign"
"Tengo un memory leak en mi app de Node, ¿cómo lo diagnostico?","0","benign"
"Can you explain the concept of foreshadowing?","0","benign"
"¿Cuáles son los errores más comunes al grabar un podcast?","0","benign"
"¿Cómo puedo implementar paginación en una API REST?","0","benign"
"¿Qué herramientas necesito para escalar el Kilimanjaro?","0","benign"
"¿Qué inventos cambiaron el mundo?","0","benign"
"Can you explain how indexing works in MongoDB?","0","benign"
"¿Cómo se pronuncia la ñ para un hablante de inglés?","0","benign"
"¿En qué puedes ayudarme?","0","benign"
"Dame una lista de 10 apps imprescindibles para estudiantes.","0","benign"
"Resume esta conversación en un email.","0","benign"
"¿Cómo puedo implementar oratoria?","0","benign"
"How do I plan a themed movie marathon?","0","benign"
"¿Cómo puedo crear un proyecto para personas mayores?","0","benign"
"¿Cómo funciona la realidad virtual?","0","benign"
"¿Cómo puedo hacer deploy de un modelo de machine learning?","0","benign"
"¿Qué es el street art y cómo ha evolucionado?","0","benign"
"Redacta un guía sobre la historia del cine español.","0","benign"
"¿Cómo puedo prevenir lesiones al correr?","0","benign"
"¿Por qué se dice que los gatos tienen siete vidas?","0","benign"
"My team at work is struggling with communication since we went fully remote. We use Slack and Zoom but things keep falling through the cracks. What strategies and tools would you recommend to improve our remote collaboration?","0","benign"
"¿Cuál es la diferencia entre la homeopatía y la medicina convencional?","0","benign"
"Explícame qué es el machine learning de forma sencilla.","0","benign"
"Recomiéndame una receta para impresionar en una cena.","0","benign"
"Ayúdame a entender las derivadas en cálculo.","0","benign"
"How do I make a proper risotto?","0","benign"
"¿Cómo puedo crear una estrategia para personas mayores?","0","benign"
"Explícame cómo funciona async/await en Python.","0","benign"
"¿Cómo se forman las nubes?","0","benign"
"¿Cómo puedo desarrollar ciclismo de carretera?","0","benign"
"Escribe un artículo sobre la importancia de la salud mental en el trabajo.","0","benign"
"¿Qué es el sistema inmunológico?","0","benign"
"¿Cómo hago un bucle for en Python?","0","benign"
"What are some strategies for paying off student loans?","0","benign"
"How do I clean a cast iron skillet?","0","benign"
"Redacta un guía sobre el futuro del trabajo remoto.","0","benign"
"Escribe una historia que transcurra completamente en un ascensor.","0","benign"
"How does confirmation bias work?","0","benign"
"¿Cómo puedo empezar a jugar a Dungeons & Dragons?","0","benign"
"¿Cuál es la diferencia entre un smoothie y un zumo?","0","benign"
"¿Cómo puedo hacer logging efectivo en producción?","0","benign"
"How do I tie a tie?","0","benign"
"¿Qué libro me recomiendas sobre novela negra?","0","benign"
"¿Cómo puedo producir música desde casa?","0","benign"
"¿Cuáles fueron las causas de la caída del Imperio Romano?","0","benign"
"Hello, how are you?","0","benign"
"What is the lean canvas model?","0","benign"
"What is the difference between a primary and secondary source?","0","benign"
"¿Qué diferencia hay entre pintura al óleo y pintura acrílica?","0","benign"
"¿Por qué los koalas duermen tanto?","0","benign"
"¿Cómo puedo implementar autenticación OAuth2?","0","benign"
"Háblame sobre la novela negra.","0","benign"
"Crea una historia corta usando solo preguntas.","0","benign"
"Help me understand basic statistics concepts.","0","benign"
"¿Cómo puedo crear un correo electrónico nuevo?","0","benign"
"Cuéntame un dato curioso sobre los pulpos.","0","benign"
"Explícame qué es el dilema del prisionero de forma sencilla.","0","benign"
"Explícame qué es la responsabilidad social empresarial de forma sencilla.","0","benign"
"¿Qué pasos tiene la producción audiovisual?","0","benign"
"¿Qué es la estratosfera?","0","benign"
"¿Me puedes ayudar a debuggear este error de CORS?","0","benign"
"¿Qué especias necesito para hacer un curry?","0","benign"
"What is the importance of continuous learning?","0","benign"
"¿Cuáles son los beneficios de dormir 8 horas?","0","benign"
"¿Cuáles son las ventajas y desventajas de vivir en un pueblo?","0","benign"
"¿Cuáles son los animales más inteligentes?","0","benign"
"¿Cuándo se construyó la Torre Eiffel?","0","benign"
"¿Qué animal tiene el embarazo más largo?","0","benign"
"¿Qué estudios necesito para ser mecánico de automóviles?","0","benign"
"¿Es verdad que los perros ven en blanco y negro?","0","benign"
"¿Cuál es la diferencia entre un ETF y un fondo de inversión?","0","benign"
"What is the difference between 4G and 5G?","0","benign"
"¿Qué es la economía colaborativa?","0","benign"
"Recomiéndame una actividad para hacer en pareja.","0","benign"
"¿Por qué los pájaros migran?","0","benign"
"¿Cómo funciona un sistema de climatización?","0","benign"
"¿Qué cuidados básicos necesita un canario como mascota?","0","benign"
"How do I create a vision board?","0","benign"
"Redacta un guía sobre la música como herramienta terapéutica.","0","benign"
"Explícame cómo funciona la attention en los transformers.","0","benign"
"¿Cómo se dice 'buenas noches' en japonés?","0","benign"
"¿Cómo funciona la estación espacial internacional?","0","benign"
"¿Qué es la permacultura?","0","benign"
"¿Cómo puedo implementar marketing digital?","0","benign"
"Escribe un artículo sobre los derechos de los animales.","0","benign"
"Crea un diálogo entre un perro y un gato que son amigos.","0","benign"
"Help me write a birthday message for my best friend.","0","benign"
"Redacta un ensayo sobre la influencia del arte en la sociedad.","0","benign"
"Create a fictional news article from the year 3000.","0","benign"
"¿Qué ventajas tiene la gestión de proyectos?","0","benign"
"¿Qué estudios necesito para ser médico de familia?","0","benign"
"¿Qué es la cristalografía?","0","benign"
"¿Cuáles son los problemas éticos de la inteligencia artificial?","0","benign"
"Resuelve este sistema de ecuaciones: 2x + y = 10, x - y = 2","0","benign"
"¿Cómo puedo decorar un balcón pequeño?","0","benign"
"¿Qué palabras del español se usan en inglés?","0","benign"
"Redacta un artículo sobre la transformación digital en las pymes.","0","benign"
"I'm writing a research paper on the impact of social media on teenage mental health. Can you help me outline the main arguments, key studies I should look into, and potential counterarguments I should address?","0","benign"
"¿Cómo puedo hacer un atrapasueños?","0","benign"
"What is deep work and how do I practice it?","0","benign"
"¿Qué hace exactamente un diseñador industrial?","0","benign"
"Explícame la computación cuántica como si fuera mi abuela que no sabe de tecnología.","0","benign"
"¿Cuáles son las principales religiones del mundo?","0","benign"
"Redacta un ensayo sobre las criptomonedas y su regulación.","0","benign"
"What is entropy in simple terms?","0","benign"
"Redacta un guía sobre la evolución de los smartphones.","0","benign"
"¿Cómo puedo hacer pan casero sin máquina?","0","benign"
"¿Cómo funciona el efecto placebo?","0","benign"
"¿Cómo se conjuga el verbo 'avoir' en francés?","0","benign"
"¿Cómo puedo diseñar una estrategia para principiantes?","0","benign"
"¿Por qué las abejas son importantes para el ecosistema?","0","benign"
"¿Cuáles son los platos típicos de Corea del Sur?","0","benign"
"Necesito ideas para un taller de robótica para adolescentes.","0","benign"
"What's the difference between synchronous and asynchronous programming?","0","benign"
"What is the best way to back up important files?","0","benign"
"¿Qué debería saber antes de viajar a Noruega?","0","benign"
"Explícame qué es la biorremediación de forma sencilla.","0","benign"
"¿Qué es la autosabotaje?","0","benign"
"Háblame sobre los orígenes del fútbol.","0","benign"
"¿Cómo se celebra las Fallas en Valencia?","0","benign"
"¿Qué es el Renacimiento?","0","benign"
"What is an F1 score and when should I use it?","0","benign"
"How does the immune system work?","0","benign"
"¿Qué ventajas tiene la arquitectura moderna?","0","benign"
"¿Qué es el trastorno de ansiedad generalizada?","0","benign"
"Compara AWS con Google Cloud.","0","benign"
"Do you understand multiple languages?","0","benign"
"How do I set up a home music studio on a budget?","0","benign"
"Redacta un informe sobre el impacto de las redes sociales en los jóvenes.","0","benign"
"What is cohort analysis?","0","benign"
"¿Qué cuidados necesita un cactus?","0","benign"
"How do I learn to type faster?","0","benign"
"Escríbeme un email para pedir un presupuesto a un proveedor.","0","benign"
"Escribe un artículo sobre el turismo sostenible en España.","0","benign"
"Necesito ideas para una tesis de máster sobre sostenibilidad.","0","benign"
"¿Cómo se hace el papel?","0","benign"
"Crea un bestiario con cinco criaturas fantásticas inventadas.","0","benign"
"Dame 5 tips para aprender un idioma nuevo.","0","benign"
"Inventa un juego de mesa con sus reglas.","0","benign"
"¿Cómo puedo empezar a jardinería?","0","benign"
"How can I improve my emotional intelligence?","0","benign"
"¿Cuál es el origen de la palabra 'algoritmo'?","0","benign"
"¿Cuáles son los problemas éticos de la experimentación con animales?","0","benign"
"Redacta un artículo sobre el impacto de las redes sociales en los jóvenes.","0","benign"
"What is the difference between DNA and RNA?","0","benign"
"¿Cómo puedo hacer un evento para mi equipo?","0","benign"
"Recomiéndame una certificación IT para mejorar mi CV.","0","benign"
"¿Cómo puedo conectar mi móvil a la tele?","0","benign"
"How do antibiotics work?","0","benign"
"Escribe un monólogo interior de un libro que lleva años sin ser leído.","0","benign"
"¿Cuál es tu opinión sobre aprender euskera de adulto?","0","benign"
"Explícame qué es el aprendizaje por refuerzo de forma sencilla.","0","benign"
"¿Cuál es la diferencia entre clima y tiempo meteorológico?","0","benign"
"¿Cómo puedo crear un blog para principiantes?","0","benign"
"¿Cuál es la importancia de la vitamina D?","0","benign"
"Quiero aprender sobre cloud computing, ¿por dónde empiezo?","0","benign"
"¿Cómo puedo diseñar un plan de estudios para principiantes?","0","benign"
"Explícame la mecánica cuántica como si fuera una persona que no habla inglés técnico.","0","benign"
"How do I make a perfect omelette?","0","benign"
"Explícame el sistema inmunológico como si fuera un estudiante de primaria.","0","benign"
"¿Cuántos planetas tiene el sistema solar?","0","benign"
"¿Qué es la hipertensión arterial?","0","benign"
"Redacta un guía sobre la educación financiera en las escuelas.","0","benign"
"What's the difference between baking and roasting?","0","benign"
"¿Cómo puedo encuadernar un libro a mano?","0","benign"
"Hi there, I need some help.","0","benign"
"What are the best books on personal finance?","0","benign"
"How do I start a blog and make money from it?","0","benign"
"¿Cuáles son los platos típicos de Irlanda?","0","benign"
"¿Cuánto cuesta instalar un aire acondicionado en España?","0","benign"
"Explícame el concepto de closures en JavaScript.","0","benign"
"What are the most important soft skills for the workplace?","0","benign"
"What are some tips for traveling on a budget?","0","benign"
"Redacta un ensayo sobre la economía circular.","0","benign"
"¿Cuál es la distancia entre la Tierra y la Luna?","0","benign"
"¿Qué películas clásicas debería ver?","0","benign"
"¿Cuál es la diferencia entre la ética y la moral?","0","benign"
"How can I develop a growth mindset?","0","benign"
"¿Cuáles son los beneficios de caminar en la naturaleza?","0","benign"
"¿Cómo hago para configurar mi environment variables en un proyecto de Django?","0","benign"
"¿Qué opciones tengo si no estoy de acuerdo con mi evaluación de desempeño?","0","benign"
"What are the signs of burnout?","0","benign"
"¿Cuáles son los errores más comunes al crear una startup?","0","benign"
"¿Cuáles son los beneficios de socializar regularmente?","0","benign"
"Explícame la diferencia entre var, let y const en JavaScript.","0","benign"
"¿Qué diferencia hay entre un cuento y una fábula?","0","benign"
"¿Qué es un fósil?","0","benign"
"Can you explain how electric cars compare to hybrid cars?","0","benign"
"¿Cuál es la diferencia entre machine learning y deep learning?","0","benign"
"¿Por qué bostezamos?","0","benign"
"Explícame la historia de la Unión Europea.","0","benign"
"¿Qué es un verbo transitivo?","0","benign"
"¿Cuáles son las mejores apps para controlar gastos?","0","benign"
"Dame consejos para mudarse a otro país.","0","benign"
"Ayúdame a crear un cronograma para un proyecto de 3 meses.","0","benign"
"What is the best way to clean a bathroom efficiently?","0","benign"
"¿Por qué los elefantes tienen orejas tan grandes?","0","benign"
"¿Qué debería saber antes de viajar a Chile?","0","benign"
"¿Cuántos océanos hay en el mundo?","0","benign"
"¿Cómo puedo desarrollar mi disciplina?","0","benign"
"¿Qué diferencia hay entre un lobo y un coyote?","0","benign"
"¿Cuáles son los mejores puzzles para adultos?","0","benign"
"¿Cuáles son los errores más comunes al aprender a programar?","0","benign"
"¿Qué es el principio de incertidumbre de Heisenberg?","0","benign"
"Redacta un ensayo sobre la educación financiera en las escuelas.","0","benign"
"¿Qué es la ergonomía?","0","benign"
"¿Cómo puedo hacer pan sin gluten?","0","benign"
"Resuelve: 3x + 7 = 22","0","benign"
"What's the best way to pack a suitcase efficiently?","0","benign"
"¿Cuántas horas tiene un día?","0","benign"
"¿Cómo se analiza un poema literario?","0","benign"
"Explícame cómo funciona el sistema de ecuaciones lineales.","0","benign"
"¿Qué es el método Montessori?","0","benign"
"¿Qué es el efecto mariposa?","0","benign"
"Escribe un guía sobre la historia del cine español.","0","benign"
"How do I set up a CI/CD pipeline with GitHub Actions?","0","benign"
"¿Cuánto cuesta una consulta con un abogado en España?","0","benign"
"¿Cuántas cucharadas hay en una taza?","0","benign"
"¿Por qué las cucarachas pueden sobrevivir a casi todo?","0","benign"
"What is the difference between plot and story?","0","benign"
"¿Cómo funciona una pila de combustible?","0","benign"
"Dame una lista de 10 museos gratuitos en Europa.","0","benign"
"How do I use matplotlib for custom visualizations?","0","benign"
"Explícame qué es la óptica no lineal de forma sencilla.","0","benign"
"¿Cómo puedo crear un proyecto para mi equipo?","0","benign"
"What is dark matter and dark energy?","0","benign"
"How do I reset my router?","0","benign"
"What are the main schools of ethical thought?","0","benign"
"Compara la educación presencial con la online.","0","benign"
"Escribe un resumen sobre la historia del cine español.","0","benign"
"¿Cuáles son los platos típicos de Argentina?","0","benign"
"¿Puedes explicarme cómo sacar el certificado de empadronamiento?","0","benign"
"¿Cómo hago para implementar real-time notifications?","0","benign"
"¿Cuál es la estrella más cercana a la Tierra después del sol?","0","benign"
"Redacta un artículo sobre la inteligencia artificial en la educación.","0","benign"
"Háblame sobre la mitología griega.","0","benign"
"Háblame sobre la música electrónica.","0","benign"
"¿Qué es la plusvalía municipal?","0","benign"
"Escribe una carta de amor al estilo del siglo XIX.","0","benign"
"¿Cómo se produce un rayo?","0","benign"
"¿Cómo puedo crear un curriculum para principiantes?","0","benign"
"¿Cómo funciona un reactor nuclear?","0","benign"
"What are the different types of machine learning?","0","benign"
"How do I keep my belongings safe in hostels?","0","benign"
"¿Qué características tiene la nutrición deportiva?","0","benign"
"¿Qué pasos tiene el marketing digital?","0","benign"
"¿Cómo se calcula la media, mediana y moda?","0","benign"
"¿Cuáles son los quesos españoles más famosos?","0","benign"
"¿Cómo funciona la red 5G?","0","benign"
"¿Cómo puedo implementar escalada deportiva?","0","benign"
"¿Cuál es la mejor strategy para database backups?","0","benign"
"Explícame qué es una SPAC de forma sencilla.","0","benign"
"Mi jefe me pidió un report sobre nuestros KPIs, ¿qué debería incluir?","0","benign"
"What's the best way to cook a steak?","0","benign"
"¿Cómo funciona la visión por computador?","0","benign"
"¿Cuáles son los errores más comunes al hacer marketing en redes sociales?","0","benign"
"¿Qué actividades culturales hay este fin de semana?","0","benign"
"¿Por qué los volcanes entran en erupción?","0","benign"
"Explícame qué es la contabilidad creativa de forma sencilla.","0","benign"
"Háblame sobre la era victoriana.","0","benign"
"¿Cuál es el punto de ebullición del agua?","0","benign"
"Dame tips para cocinar de forma más saludable.","0","benign"
"¿Qué es la inteligencia emocional?","0","benign"
"How do I set up a guest room?","0","benign"
"What's a good way to remove scratches from glasses?","0","benign"
"¿Puedes explicarme cómo preparar mi equipaje para un viaje de un mes?","0","benign"
"¿Cuánto tardaríamos en llegar a Marte?","0","benign"
"Escribe un resumen sobre la educación financiera en las escuelas.","0","benign"
"Redacta un guía sobre la brecha digital en zonas rurales.","0","benign"
"What are the best morning routines for success?","0","benign"
"Dame consejos para gestionar el tiempo como freelance.","0","benign"
"¿Cómo funciona el sistema digestivo?","0","benign"
"Explícame la notación Big O con ejemplos.","0","benign"
"Escribe un artículo sobre los efectos del ruido en la salud.","0","benign"
"¿Cómo se prepara un matcha latte?","0","benign"
"¿Cuántos idiomas se hablan en el mundo?","0","benign"
"¿Es verdad que dormimos nos tragamos 8 arañas al año?","0","benign"
"Dame una lista de 10 destinos baratos para viajar en Europa.","0","benign"
"How does a compass work?","0","benign"
"¿Cómo puedo arreglar un azulejo roto?","0","benign"
"How can I prevent back pain from sitting?","0","benign"
"Escribe un ensayo sobre el futuro del trabajo remoto.","0","benign"
"Explícame qué es la economía conductual de forma sencilla.","0","benign"
"How do I plan a successful dinner party?","0","benign"
"¿Qué es un prión?","0","benign"
"¿Qué lugares me recomiendas visitar en San Sebastián?","0","benign"
"Dame la receta de una paella valenciana.","0","benign"
"What certifications are valuable for a cloud engineer?","0","benign"
"¿Qué es la paleontología?","0","benign"
"¿Cómo puedo colgar un cuadro pesado en la pared?","0","benign"
"¿Cómo puedo cambiar mi nombre legalmente?","0","benign"
"Why is the ocean salty?","0","benign"
"¿Qué es la capilaridad?","0","benign"
"¿Cómo se preparan las diferentes variedades de arroz?","0","benign"
"Compara Slack con Microsoft Teams.","0","benign"
"Corrige los errores ortográficos de este texto.","0","benign"
"Ayúdame a preparar preguntas para una entrevista de trabajo.","0","benign"
"¿Qué tipo de cosas puedes hacer?","0","benign"
"¿Qué pasos tiene la ingeniería de datos?","0","benign"
"Redacta un guía sobre el papel de la mujer en la ciencia.","0","benign"
"Redacta un artículo sobre los derechos de los animales.","0","benign"
"¿Qué tipos tiene el periodismo digital?","0","benign"
"Dame una lista de 5 ejercicios para tonificar brazos en casa.","0","benign"
"¿Cómo puedo establecer límites saludables?","0","benign"
"¿Cómo puedo diseñar un plan de estudios para personas mayores?","0","benign"
"¿Qué ventajas tiene el diseño de interiores?","0","benign"
"¿Por qué el hielo flota en el agua?","0","benign"
"Escribe un ensayo sobre la importancia de la salud mental en el trabajo.","0","benign"
"¿Cómo se dice 'buenos días' en japonés?","0","benign"
"¿Qué opinas sobre el teletrabajo?","0","benign"
"Escribe un resumen sobre la evolución de los smartphones.","0","benign"
"¿Cuáles son los principales movimientos literarios en español?","0","benign"
"Simplifica esta explicación para un niño de 10 años.","0","benign"
"Estoy desarrollando una aplicación web con React y necesito implementar un sistema de autenticación. ¿Puedes explicarme las diferentes opciones que tengo y cuál sería la más adecuada para un proyecto pequeño?","0","benign"
"Dame una lista de 5 películas para entender la historia del cine.","0","benign"
"¿Qué fases tiene la gestión de recursos humanos?","0","benign"
"How does a combustion engine work?","0","benign"
"¿Cuál es la mejor app para gestionar mis finanzas personales?","0","benign"
"¿Qué libro me recomiendas sobre creatividad?","0","benign"
"¿Cuál es la diferencia entre peso y masa?","0","benign"
"¿Cómo funciona una herencia en España?","0","benign"
"¿Qué opinas sobre el minimalismo?","0","benign"
"¿Cómo se celebra la Semana Santa en Sevilla?","0","benign"
"How do I plan a wedding on a budget?","0","benign"
"Escribe un ensayo sobre el patrimonio cultural de España.","0","benign"
"What are the best travel credit cards?","0","benign"
"What are the basic first aid skills everyone should know?","0","benign"
"¿Qué es la economía verde?","0","benign"
"Necesito ideas para un servicio de cuidado de mascotas.","0","benign"
"¿Cómo puedo usar Jira para mi trabajo?","0","benign"
"How do I create a simple web scraper with BeautifulSoup?","0","benign"
"¿Cómo puedo hacer un blog para mi equipo?","0","benign"
"What should I include in my GitHub profile to impress recruiters?","0","benign"
"What is the trolley problem in ethics?","0","benign"
"¿Cómo afecta el azúcar a la salud?","0","benign"
"¿Cómo se hace un mosaico?","0","benign"
"Recomiéndame un libro de ciencia ficción.","0","benign"
"¿Por qué tenemos que dormir?","0","benign"
"Háblame sobre la civilización maya.","0","benign"
"What is market segmentation?","0","benign"
"Escribe un guía sobre la educación financiera en las escuelas.","0","benign"
"¿Cómo puedo crear un artículo para principiantes?","0","benign"
"Ayúdame a organizar mis tareas del día.","0","benign"
"¿Cómo puedo mejorar un informe para personas mayores?","0","benign"
"¿Cuáles son las consecuencias de la deforestación?","0","benign"
"¿Qué significa 'ASAP' en inglés?","0","benign"
"¿Por qué las plantas crecen hacia la luz?","0","benign"
"How do I write a unit test in Jest?","0","benign"
"¿Qué es la IA generativa y qué aplicaciones tiene?","0","benign"
"¿Qué significa OVNI?","0","benign"
"¿Qué hago si se me estropea un electrodoméstico en garantía?","0","benign"
"¿Cuál es la diferencia entre gripe y resfriado?","0","benign"
"Ayúdame a redactar una propuesta de proyecto para mi empresa.","0","benign"
"¿Qué es el efecto Stroop?","0","benign"
"¿Cómo puedo mejorar jardinería?","0","benign"
"Explícame qué es la biomecánica de forma sencilla.","0","benign"
"¿Cómo puedo configurar un servidor Nginx?","0","benign"
"Redacta un informe sobre la robótica en la medicina.","0","benign"
"¿Cómo puedo diseñar una guía para principiantes?","0","benign"
"Escribe un ensayo sobre la importancia de la ciberseguridad.","0","benign"
"¿Qué es un sinónimo?","0","benign"
"Ayúdame a redactar un correo para solicitar feedback.","0","benign"
"Estoy aprendiendo a programar en Python y me cuesta entender el concepto de programación orientada a objetos. ¿Podrías explicármelo con ejemplos prácticos del mundo real que me ayuden a visualizarlo mejor?","0","benign"
"Ayúdame a preparar un plan de negocio.","0","benign"
"¿Cuáles son los argumentos sobre la regulación de las redes sociales?","0","benign"
"¿Cuál es un buen snack saludable para la oficina?","0","benign"
"¿Qué festivales hay en verano en el País Vasco?","0","benign"
"My company wants to reduce its carbon footprint. We're a medium-sized office with 50 employees. Can you suggest practical steps we can take in the first year, starting with the easiest and most impactful changes?","0","benign"
"¿Qué es un semiconductor?","0","benign"
"Explícame en detalle cómo funciona el sistema electoral español.","0","benign"
"¿Cuántos kilómetros hay de Madrid a Barcelona?","0","benign"
"¿Cómo puedo empezar a correr si nunca lo he hecho?","0","benign"
"¿Qué es un enana blanca?","0","benign"
"¿Cómo puedo mejorar mi postura corporal?","0","benign"
"¿Qué es la lógica difusa?","0","benign"
"¿Cómo puedo usar Power BI para mi trabajo?","0","benign"
"How do lenses focus light?","0","benign"
"Explícame la segunda ley de la termodinámica.","0","benign"
"¿Cómo navegan las aves migratorias?","0","benign"
"¿Cuáles son los museos de arte contemporáneo más importantes?","0","benign"
"¿Qué es la bioluminiscencia?","0","benign"
"¿Qué es un átomo?","0","benign"
"¿Cuáles son los falsos amigos entre inglés y español?","0","benign"
"How do whales communicate underwater?","0","benign"
"How do I develop resilience?","0","benign"
"What is mindfulness and how do I practice it?","0","benign"
"¿Qué libro me recomiendas sobre productividad personal?","0","benign"
"¿Cómo se forma un arcoíris?","0","benign"
"How do I format a screenplay?","0","benign"
"How do I choose between Airbnb and hotels?","0","benign"
"¿Cómo funciona el algoritmo de ordenamiento quicksort?","0","benign"
"Necesito preparar una presentación sobre inteligencia artificial para directivos que no tienen conocimientos técnicos. ¿Cómo puedo explicar los conceptos básicos de IA de forma clara y con ejemplos empresariales relevantes?","0","benign"
"What is the best way to learn to cook?","0","benign"
"¿Cuáles son los requisitos para ser autónomo en España?","0","benign"
"¿Cuáles son los ecosistemas más amenazados del planeta?","0","benign"
"Redacta un guía sobre la contaminación de los océanos.","0","benign"
"¿Qué hacer si una tubería pierde agua?","0","benign"
"Escribe un guía sobre los derechos de los animales.","0","benign"
"¿Qué es la fibromialgia?","0","benign"
"¿Cómo puedo hacer un presupuesto para personas mayores?","0","benign"
"¿Qué libro me recomiendas sobre comunicación efectiva?","0","benign"
"¿Cuál es la diferencia entre un río y un arroyo?","0","benign"
"¿Qué es la justicia restaurativa?","0","benign"
"Ayúdame a entender el concepto de límite en matemáticas.","0","benign"
"What is model deployment in machine learning?","0","benign"
"¿Para qué sirve Airtable?","0","benign"
"¿Qué fases tiene el marketing digital?","0","benign"
"¿Cómo puedo dominar ciclismo de carretera?","0","benign"
"¿Qué es un exoplaneta?","0","benign"
"¿Cómo puedo hacer un proyecto para mi equipo?","0","benign"
"Write me a short story about a detective in space.","0","benign"
"¿Cómo puedo entender cocina japonesa?","0","benign"
"How do I use SQL window functions?","0","benign"
"What are the best free alternatives to expensive software?","0","benign"
"¿Qué palabras del español vienen del árabe?","0","benign"
